gene_id,REF
FUN_006129,"1-1,1203-1271"
FUN_015358,354-465
FUN_009357,"1276-1277,1298-1354,2120-2122,2489-2491,2824-2826,3152-3153,3161-3161"
FUN_002520,
FUN_011751,
FUN_000425,1138-1140
FUN_016131,
FUN_011852,
FUN_007245,707-709
FUN_005340,4039-4155
FUN_012538,
FUN_001749,
FUN_012478,
FUN_001609,
FUN_001598,155-161
FUN_007094,
FUN_007305,
FUN_016071,
FUN_005191,
FUN_005200,1081-1108
FUN_009186,
FUN_009217,
FUN_002460,
FUN_000565,2090-2098
FUN_011611,
FUN_011580,
FUN_006069,
FUN_009097,
FUN_009306,
FUN_002571,1-104
FUN_011700,1043-1045
FUN_011491,
FUN_000474,
FUN_006178,"79-184,813-815,837-842,1169-1169"
FUN_015309,
FUN_001718,
FUN_001489,
FUN_011803,
FUN_016160,
FUN_007185,
FUN_007214,
FUN_005080,
FUN_005311,1006-1014
FUN_007354,"11537-11537,26819-26848"
FUN_016020,
FUN_011943,
FUN_005251,
FUN_012429,
FUN_001658,9286-9288
FUN_006038,
FUN_015249,
FUN_009246,
FUN_002431,
FUN_000534,
FUN_002736,
FUN_009141,
FUN_011547,
FUN_000633,
FUN_010928,
FUN_016327,
FUN_000930,3748-3759
FUN_007053,
FUN_002835,
FUN_005156,
FUN_007113,
FUN_007282,
FUN_000870,
FUN_016267,
FUN_005016,
FUN_005387,
FUN_002975,
FUN_010868,
FUN_003988,
FUN_002676,
FUN_009001,
FUN_009390,
FUN_000773,
FUN_011796,
FUN_011407,
FUN_010979,"2038-2161,2239-2247"
FUN_003899,
FUN_002767,
FUN_009110,
FUN_009281,
FUN_011516,
FUN_000662,
FUN_011984,
FUN_016376,
FUN_007002,
FUN_007393,
FUN_000961,
FUN_005107,
FUN_005296,"1-6,1514-1515"
FUN_002864,1219-1221
FUN_000821,
FUN_007142,
FUN_016236,
FUN_002924,
FUN_005047,
FUN_002627,
FUN_009050,
FUN_000722,1287-1289
FUN_011456,
FUN_010839,
FUN_003769,
FUN_010518,
FUN_010689,
FUN_000992,
FUN_007360,
FUN_016385,
FUN_011977,
FUN_016014,
FUN_002897,
FUN_005265,
FUN_009272,
FUN_002405,
FUN_002794,
FUN_000500,614-688
FUN_000691,
FUN_004298,
FUN_004109,
FUN_004049,
FUN_009332,
FUN_002545,
FUN_011734,
FUN_000440,
FUN_016154,382-388
FUN_011837,
FUN_007220,1013-1027
FUN_005325,2543-2544
FUN_003629,
FUN_010458,1-127
FUN_007331,1169-1171
FUN_016045,
FUN_005234,
FUN_003738,"1-5,322-326"
FUN_010549,
FUN_004158,"21-24,123-127,135-138,203-207"
FUN_009223,1304-1324
FUN_002454,359-361
FUN_000551,
FUN_011625,
FUN_009363,"514-516,787-789,858-860"
FUN_002514,"33-38,414-415"
FUN_002685,
FUN_011765,
FUN_000411,
FUN_000780,3057-3126
FUN_004389,
FUN_004018,
FUN_003678,
FUN_010409,
FUN_010798,
FUN_016294,
FUN_011866,
FUN_016105,
FUN_000883,
FUN_007271,
FUN_002986,
FUN_005374,41-48
FUN_006810,
FUN_001173,
FUN_010196,
FUN_010207,
FUN_008601,
FUN_008590,"1490-1495,1563-1565,1573-1575,1608-1610"
FUN_004915,
FUN_003076,
FUN_012093,
FUN_012302,
FUN_004616,
FUN_004587,
FUN_015562,
FUN_008902,2570-2577
FUN_006713,"934-980,1213-1255"
FUN_006482,585-585
FUN_015422,
FUN_004756,
FUN_008842,
FUN_006653,
FUN_010347,"111-112,134-162"
FUN_001033,
FUN_006950,
FUN_008741,2270-2272
FUN_012242,
FUN_003136,102-220
FUN_001122,
FUN_006841,
FUN_010256,
FUN_008650,
FUN_003027,
FUN_004944,
FUN_012353,
FUN_004647,
FUN_015533,903-915
FUN_008953,
FUN_006742,
FUN_016859,
FUN_015473,
FUN_004707,239-242
FUN_004496,
FUN_008813,
FUN_006602,
FUN_006593,
FUN_010087,
FUN_010316,
FUN_006901,
FUN_001062,
FUN_008710,
FUN_008481,
FUN_012182,
FUN_012213,
FUN_003167,
FUN_011258,
FUN_002029,
FUN_015651,
FUN_004525,221-222
FUN_006420,
FUN_010134,273-281
FUN_001240,
FUN_015952,
FUN_003345,
FUN_008532,
FUN_005649,
FUN_016438,
FUN_005498,2460-2471
FUN_005709,
FUN_016578,
FUN_001300,
FUN_001091,
FUN_010074,
FUN_003205,
FUN_003194,
FUN_012171,
FUN_015812,
FUN_008472,
FUN_004465,
FUN_015480,
FUN_015711,
FUN_006560,
FUN_011318,1455-1455
FUN_011089,
FUN_002169,
FUN_015591,
FUN_015600,
FUN_004574,
FUN_006471,
FUN_011209,332-343
FUN_011198,
FUN_002078,
FUN_005589,1460-1544
FUN_005618,
FUN_016469,
FUN_010165,
FUN_001211,
FUN_001180,
FUN_012060,
FUN_015903,
FUN_003314,
FUN_003085,
FUN_008563,
FUN_001351,
FUN_010025,50-51
FUN_003254,
FUN_015843,
FUN_012120,
FUN_008423,
FUN_005758,
FUN_016529,
FUN_011349,
FUN_002138,
FUN_004434,
FUN_015740,
FUN_006531,
FUN_015447,
FUN_004733,55-63
FUN_008827,
FUN_006636,527-527
FUN_009448,"588-593,757-758"
FUN_010322,
FUN_001056,
FUN_006935,
FUN_008724,
FUN_012227,
FUN_003153,
FUN_004830,
FUN_006875,
FUN_001287,"2872-2880,3100-3105"
FUN_001116,2300-2302
FUN_010262,
FUN_008664,667-729
FUN_004970,
FUN_003382,
FUN_003013,
FUN_012367,
FUN_015995,
FUN_007888,
FUN_009508,
FUN_009699,
FUN_004673,
FUN_015507,
FUN_015696,
FUN_008967,
FUN_006776,
FUN_007999,
FUN_009419,"817-817,2919-2920,3628-3634,3780-3780"
FUN_009788,3203-3205
FUN_015416,
FUN_015787,
FUN_004762,
FUN_008876,
FUN_006667,
FUN_010373,
FUN_006964,
FUN_001396,
FUN_001007,
FUN_008775,
FUN_012276,
FUN_015884,
FUN_004861,
FUN_003293,
FUN_003102,
FUN_001147,
FUN_006824,
FUN_010233,122-122
FUN_008635,
FUN_003042,
FUN_004921,67-67
FUN_012336,
FUN_004622,
FUN_015556,
FUN_008936,
FUN_006727,
FUN_009559,
FUN_009878,"190-308,574-581"
FUN_007669,407-409
FUN_001365,
FUN_006997,"115-123,455-463"
FUN_010011,
FUN_010380,1458-1462
FUN_003260,
FUN_004892,
FUN_012114,
FUN_015877,
FUN_012285,
FUN_008786,
FUN_008417,"856-867,3173-3249"
FUN_008885,
FUN_004791,
FUN_004400,
FUN_015774,
FUN_006694,
FUN_006505,
FUN_000009,
FUN_000398,
FUN_000149,
FUN_015634,
FUN_004540,
FUN_006445,
FUN_010151,63-80
FUN_001225,
FUN_015937,
FUN_003320,
FUN_008557,1964-1966
FUN_009938,21-22
FUN_007729,3622-3624
FUN_001334,
FUN_010040,
FUN_003231,
FUN_015826,
FUN_012145,
FUN_008446,
FUN_009829,
FUN_007638,"433-456,525-530"
FUN_000058,
FUN_004451,
FUN_015725,
FUN_006554,1-39
FUN_008994,
FUN_015665,
FUN_004680,
FUN_004511,
FUN_006785,
FUN_006414,451-482
FUN_000118,
FUN_000289,
FUN_009969,
FUN_007778,
FUN_010100,1-1
FUN_010291,
FUN_001274,
FUN_006886,1546-1554
FUN_012005,
FUN_015966,
FUN_012394,
FUN_003371,2224-2226
FUN_004983,
FUN_008697,
FUN_008506,
FUN_000299,
FUN_000108,
FUN_006404,
FUN_006795,
FUN_015675,
FUN_004501,
FUN_004690,753-758
FUN_008984,
FUN_008516,
FUN_008687,
FUN_012384,
FUN_015976,
FUN_012015,
FUN_004993,
FUN_003361,238-246
FUN_010281,
FUN_010110,1406-1427
FUN_006896,
FUN_001264,
FUN_007768,
FUN_009979,
FUN_007628,
FUN_009839,1795-1803
FUN_008456,
FUN_003221,2437-2442
FUN_012155,
FUN_015836,1-66
FUN_001324,
FUN_010050,
FUN_006544,
FUN_004441,
FUN_015735,
FUN_000048,
FUN_006455,
FUN_015624,
FUN_004550,
FUN_000159,
FUN_007739,
FUN_009928,
FUN_008547,226-349
FUN_015927,
FUN_003330,
FUN_010141,
FUN_001235,
FUN_008407,
FUN_008796,
FUN_004882,
FUN_003270,
FUN_012295,
FUN_015867,
FUN_012104,
FUN_006987,
FUN_001375,
FUN_010390,
FUN_010001,596-598
FUN_007679,1361-1361
FUN_009868,
FUN_000388,
FUN_000019,
FUN_006515,
FUN_006684,
FUN_004410,995-996
FUN_004781,
FUN_015764,987-1030
FUN_008895,
FUN_004931,1855-1872
FUN_003052,
FUN_012326,"2087-2092,2146-2146"
FUN_008625,
FUN_006834,
FUN_001157,
FUN_010223,
FUN_009549,
FUN_006737,
FUN_008926,
FUN_004632,
FUN_015546,188-202
FUN_006677,
FUN_008866,
FUN_015797,
FUN_015406,
FUN_004772,
FUN_009798,
FUN_009409,
FUN_007989,
FUN_015894,
FUN_012266,
FUN_003112,
FUN_003283,
FUN_004871,
FUN_008765,
FUN_010363,1545-1547
FUN_001017,506-591
FUN_001386,
FUN_006974,
FUN_003003,
FUN_003392,
FUN_004960,
FUN_015985,
FUN_012377,
FUN_008674,
FUN_001106,
FUN_001297,
FUN_006865,
FUN_010272,
FUN_006766,
FUN_008977,
FUN_004663,
FUN_015686,
FUN_015517,
FUN_009689,
FUN_009518,
FUN_007898,
FUN_009458,
FUN_006626,
FUN_008837,
FUN_015457,1521-1595
FUN_004723,
FUN_012237,531-532
FUN_004820,
FUN_003143,
FUN_008734,
FUN_010332,
FUN_006925,
FUN_001046,
FUN_016539,
FUN_005748,
FUN_008433,
FUN_003244,184-204
FUN_012130,204-222
FUN_015853,
FUN_001341,
FUN_010035,
FUN_006521,
FUN_004424,
FUN_015750,
FUN_002128,
FUN_011359,209-280
FUN_002068,
FUN_011188,
FUN_011219,
FUN_006461,
FUN_015610,
FUN_015581,334-416
FUN_004564,
FUN_008573,
FUN_015913,
FUN_012070,
FUN_003095,1757-1762
FUN_003304,357-359
FUN_010175,
FUN_001190,
FUN_001201,
FUN_016479,
FUN_005608,4474-4479
FUN_005599,1-2
FUN_008462,
FUN_003184,
FUN_003215,1044-1044
FUN_015802,
FUN_012161,
FUN_001081,
FUN_001310,
FUN_010064,
FUN_016568,
FUN_005719,446-448
FUN_005488,823-823
FUN_002179,718-725
FUN_011099,
FUN_011308,
FUN_006570,72-72
FUN_004475,
FUN_015701,
FUN_015490,225-230
FUN_006430,
FUN_015641,
FUN_004535,
FUN_002039,
FUN_011248,
FUN_016428,
FUN_005659,
FUN_008522,1456-1456
FUN_015942,
FUN_003355,4741-4745
FUN_010124,
FUN_001250,
FUN_006583,
FUN_006612,
FUN_008803,125-127
FUN_015463,
FUN_004486,"794-802,1954-1956"
FUN_004717,
FUN_012203,
FUN_012192,
FUN_003177,
FUN_004814,
FUN_008491,
FUN_008700,
FUN_010306,
FUN_010097,
FUN_001072,
FUN_006911,
FUN_004954,
FUN_003037,
FUN_012343,
FUN_008640,
FUN_006851,
FUN_001132,
FUN_010246,
FUN_016849,600-683
FUN_006752,2842-2844
FUN_008943,
FUN_004657,
FUN_015523,
FUN_006643,
FUN_008852,385-414
FUN_015432,
FUN_004746,
FUN_012252,
FUN_004845,
FUN_003126,
FUN_008751,
FUN_010357,480-482
FUN_006940,
FUN_001023,
FUN_003066,
FUN_004905,
FUN_012312,
FUN_012083,"106-140,886-894"
FUN_008580,
FUN_008611,
FUN_001163,1193-1198
FUN_006800,
FUN_010217,
FUN_010186,
FUN_006492,
FUN_006703,
FUN_008912,
FUN_004597,
FUN_004606,
FUN_015572,
FUN_016818,
FUN_004008,
FUN_004399,
FUN_011775,
FUN_000790,
FUN_000401,
FUN_002695,
FUN_002504,
FUN_009373,
FUN_005364,
FUN_002996,
FUN_016115,
FUN_011876,
FUN_016284,
FUN_007261,
FUN_000893,
FUN_010788,
FUN_010419,
FUN_003668,
FUN_010559,
FUN_003728,
FUN_005224,
FUN_007321,
FUN_011936,
FUN_016055,
FUN_000541,
FUN_011635,
FUN_002444,
FUN_009233,
FUN_004148,
FUN_011724,
FUN_000450,
FUN_002555,
FUN_009322,
FUN_004059,"32-39,56-65"
FUN_010448,
FUN_003639,
FUN_005335,20-25
FUN_011827,
FUN_016144,
FUN_007230,
FUN_005275,1-1
FUN_002887,
FUN_007370,
FUN_000982,
FUN_016004,
FUN_011967,
FUN_016395,
FUN_010699,
FUN_010508,
FUN_003779,
FUN_004119,
FUN_004288,
FUN_000681,
FUN_000510,
FUN_002784,
FUN_002415,608-620
FUN_009262,
FUN_005057,
FUN_002934,
FUN_007152,1074-1074
FUN_000831,
FUN_016226,
FUN_010829,
FUN_000732,
FUN_011446,295-420
FUN_009040,
FUN_002637,117-125
FUN_011506,
FUN_011697,
FUN_000672,
FUN_009291,
FUN_009100,
FUN_002777,
FUN_003889,
FUN_010969,
FUN_002874,"2392-2403,2413-2415"
FUN_005286,
FUN_005117,4638-4655
FUN_016366,
FUN_011994,
FUN_000971,1660-1661
FUN_007383,
FUN_007012,
FUN_002965,
FUN_005397,791-799
FUN_005006,
FUN_000860,
FUN_007292,
FUN_007103,
FUN_016277,
FUN_011885,
FUN_000763,
FUN_011417,"1687-1689,2853-2933"
FUN_011786,
FUN_009380,
FUN_009011,1324-1353
FUN_002666,
FUN_003998,
FUN_010878,
FUN_010938,1051-1053
FUN_011557,
FUN_000623,
FUN_009151,
FUN_002726,
FUN_005146,
FUN_002825,
FUN_016337,122-240
FUN_007043,
FUN_000920,
FUN_001648,
FUN_012439,
FUN_005241,
FUN_007344,107-116
FUN_011953,
FUN_016030,
FUN_000524,
FUN_002421,
FUN_009256,
FUN_015259,
FUN_006028,
FUN_015319,
FUN_006168,
FUN_011481,
FUN_011710,
FUN_000464,
FUN_002561,1000-1086
FUN_009316,
FUN_005301,819-870
FUN_005090,
FUN_016170,894-1000
FUN_011813,
FUN_007204,
FUN_007195,152-154
FUN_001499,
FUN_001708,
FUN_005210,
FUN_005181,
FUN_007315,
FUN_007084,94-127
FUN_016061,
FUN_001588,
FUN_001619,
FUN_012468,
FUN_006079,
FUN_000575,
FUN_011590,
FUN_011601,
FUN_002470,
FUN_009207,1119-1132
FUN_009196,"29-33,474-474"
FUN_011741,
FUN_000435,754-760
FUN_002530,
FUN_009347,
FUN_015348,
FUN_006139,
FUN_001759,
FUN_012528,
FUN_005350,
FUN_011842,218-229
FUN_016121,
FUN_007255,
FUN_011563,415-417
FUN_000617,
FUN_000586,
FUN_009165,
FUN_002712,
FUN_002483,
FUN_008198,"627-636,1785-1785,1789-1790"
FUN_008209,
FUN_002811,84-91
FUN_005172,
FUN_016092,333-398
FUN_016303,
FUN_000914,2872-2874
FUN_007077,
FUN_005032,
FUN_002951,
FUN_007137,
FUN_000854,
FUN_016243,
FUN_008349,
FUN_000757,
FUN_011423,831-842
FUN_009025,
FUN_002652,
FUN_011532,
FUN_000646,
FUN_009134,
FUN_002743,
FUN_005123,
FUN_002840,
FUN_016352,
FUN_007026,
FUN_000945,
FUN_008258,
FUN_008089,25-26
FUN_008318,
FUN_002900,
FUN_005063,501-515
FUN_000805,
FUN_007166,1599-1616
FUN_016183,
FUN_016212,492-560
FUN_000706,
FUN_000497,521-523
FUN_011472,
FUN_009074,"504-506,537-545"
FUN_002603,1990-1998
FUN_002592,
FUN_008278,
FUN_007397,
FUN_000965,
FUN_007006,1915-1920
FUN_011980,
FUN_016372,
FUN_005292,
FUN_002860,
FUN_005103,
FUN_002763,
FUN_009285,
FUN_009114,
FUN_000666,
FUN_011512,
FUN_001998,1-11
FUN_002623,
FUN_009054,4403-4405
FUN_011452,
FUN_000726,
FUN_016232,
FUN_007146,
FUN_000825,529-533
FUN_005043,
FUN_002920,
FUN_008338,
FUN_007057,
FUN_000934,
FUN_016323,
FUN_005152,
FUN_002831,
FUN_008229,
FUN_002732,
FUN_009145,54-55
FUN_000637,
FUN_011543,
FUN_002672,
FUN_009394,
FUN_009005,
FUN_011403,
FUN_011792,
FUN_000777,265-267
FUN_001889,
FUN_008369,
FUN_011891,
FUN_007286,
FUN_000874,
FUN_007117,
FUN_005383,282-290
FUN_002971,
FUN_005012,
FUN_009227,
FUN_002450,
FUN_011621,
FUN_000555,1997-2030
FUN_006059,335-337
FUN_012448,
FUN_001639,969-971
FUN_016041,
FUN_007335,
FUN_005230,
FUN_000887,
FUN_007275,"895-900,1886-1888"
FUN_016101,
FUN_016290,
FUN_011862,
FUN_002982,
FUN_005370,
FUN_012508,
FUN_001779,
FUN_006119,1239-1244
FUN_006288,
FUN_015368,
FUN_009367,
FUN_002681,
FUN_002510,
FUN_000784,55-60
FUN_000415,"1311-1435,1860-1862"
FUN_011761,
FUN_006008,2329-2337
FUN_006399,
FUN_015279,
FUN_009276,
FUN_002790,
FUN_002401,"141-176,198-200,440-445,7864-7869"
FUN_000695,
FUN_000504,266-268
FUN_016010,524-642
FUN_016381,
FUN_011973,
FUN_000996,
FUN_007364,"4193-4207,5559-5561"
FUN_002893,
FUN_005261,
FUN_012419,
FUN_001668,
FUN_012559,
FUN_001728,
FUN_007224,
FUN_011833,
FUN_016150,
FUN_005321,
FUN_009336,1150-1153
FUN_002541,460-460
FUN_000444,
FUN_011730,
FUN_006148,
FUN_015339,
FUN_010858,
FUN_002646,
FUN_009031,
FUN_011437,215-226
FUN_000743,
FUN_016257,
FUN_007123,"437-451,569-574"
FUN_000840,
FUN_005026,
FUN_002945,
FUN_000900,
FUN_007063,1-13
FUN_016086,
FUN_016317,
FUN_002805,
FUN_005166,543-545
FUN_002706,
FUN_002497,
FUN_009171,
FUN_000603,
FUN_000592,1160-1168
FUN_011577,
FUN_010918,129-136
FUN_002617,
FUN_002586,
FUN_009060,
FUN_011466,
FUN_000712,
FUN_000483,
FUN_010809,
FUN_016197,
FUN_016206,
FUN_000811,
FUN_007172,"1-29,106-107,1085-1085"
FUN_002914,738-769
FUN_005077,
FUN_007032,
FUN_000951,
FUN_005137,
FUN_002854,
FUN_010949,
FUN_002757,
FUN_009120,167-167
FUN_000652,
FUN_011526,1729-1761
FUN_007210,
FUN_007181,"92-154,1988-1989"
FUN_016164,
FUN_011807,
FUN_005315,1252-1263
FUN_005084,
FUN_003588,
FUN_003619,949-951
FUN_010468,
FUN_004079,
FUN_009302,"637-645,3862-3885,4123-4125"
FUN_009093,
FUN_002575,
FUN_000470,
FUN_011495,
FUN_011704,
FUN_009242,
FUN_002435,"513-515,887-888"
FUN_000530,
FUN_004139,
FUN_003759,
FUN_010528,
FUN_011947,
FUN_016024,
FUN_007350,"3596-3604,5124-5124"
FUN_005255,
FUN_003648,
FUN_010439,
FUN_007241,
FUN_011856,
FUN_016135,
FUN_005344,
FUN_009353,1728-1729
FUN_002524,
FUN_000421,
FUN_011755,
FUN_004028,
FUN_004168,
FUN_009213,
FUN_009182,
FUN_002464,
FUN_011584,
FUN_011615,
FUN_000561,
FUN_016075,
FUN_007301,965-967
FUN_007090,
FUN_005204,
FUN_005195,
FUN_003499,
FUN_003708,
FUN_010579,
FUN_001003,
FUN_006960,
FUN_001392,"12213-12219,12241-12242,17919-18003"
FUN_010377,
FUN_008771,
FUN_003106,
FUN_004865,
FUN_003297,
FUN_012272,
FUN_015880,
FUN_004766,
FUN_015783,
FUN_015412,
FUN_008872,288-290
FUN_006663,
FUN_005898,
FUN_016838,
FUN_015552,
FUN_004626,
FUN_008932,
FUN_006723,"851-851,1529-1530"
FUN_010237,
FUN_006820,
FUN_001143,
FUN_008631,
FUN_012332,
FUN_004925,1931-1933
FUN_003046,
FUN_006931,
FUN_001052,
FUN_010326,"1-3,761-769"
FUN_008720,1316-1441
FUN_004834,"594-596,4432-4434"
FUN_003157,
FUN_012223,
FUN_004737,
FUN_015443,"2678-2681,2710-2713"
FUN_008823,
FUN_006632,1068-1070
FUN_015692,
FUN_015503,497-500
FUN_004677,
FUN_008963,
FUN_006772,
FUN_016869,
FUN_005989,
FUN_010266,
FUN_001112,79-136
FUN_006871,
FUN_001283,
FUN_008660,
FUN_012363,
FUN_015991,
FUN_003017,
FUN_004974,
FUN_003386,
FUN_015721,
FUN_004455,
FUN_006550,
FUN_011328,
FUN_002159,"1306-1313,1316-1433,2825-2830"
FUN_005739,410-410
FUN_016548,
FUN_010044,
FUN_001330,
FUN_012141,
FUN_015822,
FUN_003235,
FUN_008442,
FUN_001270,
FUN_006882,
FUN_010295,26-34
FUN_010104,
FUN_003375,
FUN_004987,823-823
FUN_015962,
FUN_012390,
FUN_012001,
FUN_008502,1-3
FUN_008693,
FUN_005679,
FUN_016408,
FUN_011268,
FUN_002388,
FUN_002019,
FUN_008990,2079-2112
FUN_004515,
FUN_004684,985-985
FUN_015661,
FUN_006410,
FUN_006781,1-1
FUN_011379,
FUN_002299,
FUN_002108,"1560-1565,1801-1908"
FUN_008881,
FUN_015770,
FUN_004404,
FUN_004795,
FUN_006501,
FUN_006690,1907-1912
FUN_010384,
FUN_010015,
FUN_001361,
FUN_006993,
FUN_015873,
FUN_012281,
FUN_012110,
FUN_003264,630-638
FUN_004896,
FUN_008413,897-899
FUN_008782,
FUN_005768,
FUN_016519,
FUN_016688,
FUN_005628,
FUN_016459,
FUN_001221,
FUN_010155,285-285
FUN_003324,
FUN_015933,
FUN_008553,
FUN_004544,
FUN_015630,
FUN_006441,
FUN_011239,
FUN_002048,
FUN_009538,
FUN_015537,
FUN_004643,1780-1781
FUN_008957,
FUN_006746,
FUN_010252,
FUN_006845,
FUN_001126,
FUN_008654,
FUN_012357,
FUN_004940,274-274
FUN_003023,
FUN_001066,1051-1053
FUN_006905,
FUN_010312,
FUN_010083,"122-132,625-626,888-926,1253-1254"
FUN_008485,
FUN_008714,
FUN_003163,
FUN_004800,
FUN_012217,
FUN_012186,
FUN_004492,"557-559,635-655,1908-1918"
FUN_004703,
FUN_015477,
FUN_008817,
FUN_006597,
FUN_006606,1-6
FUN_009478,
FUN_015566,
FUN_004583,
FUN_004612,
FUN_008906,
FUN_006486,
FUN_006717,3378-3383
FUN_009569,3322-3324
FUN_010203,1584-1598
FUN_010192,
FUN_001177,
FUN_006814,
FUN_008594,
FUN_008605,
FUN_012306,
FUN_012097,
FUN_003072,
FUN_004911,
FUN_006954,224-335
FUN_001037,
FUN_010343,
FUN_008745,496-507
FUN_004851,
FUN_003132,153-158
FUN_012246,
FUN_009429,
FUN_004752,
FUN_015426,
FUN_008846,1310-1312
FUN_006657,"271-272,1656-1658,3561-3561"
FUN_001184,
FUN_001215,
FUN_010161,362-363
FUN_003081,
FUN_003310,
FUN_015907,
FUN_012064,
FUN_008567,745-745
FUN_009908,"2503-2505,2568-2573"
FUN_007719,1440-1448
FUN_007488,
FUN_000179,
FUN_004570,
FUN_015595,
FUN_006475,
FUN_015744,
FUN_004430,
FUN_006535,
FUN_000039,
FUN_009848,
FUN_007659,1410-1411
FUN_010021,
FUN_001355,
FUN_012124,
FUN_015847,
FUN_003250,
FUN_008427,
FUN_009959,2272-2302
FUN_007748,
FUN_001244,
FUN_010130,
FUN_003341,
FUN_015956,
FUN_008536,
FUN_004521,
FUN_015655,
FUN_006424,
FUN_000128,4102-4134
FUN_000068,
FUN_015715,
FUN_015484,
FUN_004461,
FUN_006564,
FUN_010070,"4427-4446,4627-4722"
FUN_001095,562-562
FUN_001304,
FUN_015816,
FUN_012175,
FUN_003190,
FUN_003201,
FUN_008476,
FUN_009819,
FUN_007608,
FUN_007599,
FUN_006574,
FUN_015494,
FUN_015705,
FUN_004471,
FUN_000078,
FUN_007589,
FUN_007618,
FUN_009809,
FUN_008466,
FUN_012165,
FUN_015806,
FUN_003211,
FUN_003180,
FUN_010060,
FUN_001314,
FUN_001085,
FUN_008526,
FUN_003351,
FUN_015946,
FUN_001254,
FUN_010120,
FUN_007758,
FUN_009949,
FUN_000138,
FUN_006434,
FUN_004531,
FUN_015645,
FUN_000029,
FUN_006525,
FUN_015754,
FUN_004420,
FUN_008437,321-332
FUN_015857,
FUN_012134,
FUN_003240,
FUN_010031,
FUN_001345,
FUN_007649,"433-438,567-618,723-725"
FUN_009858,584-584
FUN_007498,
FUN_007709,
FUN_009918,
FUN_008577,
FUN_003300,
FUN_003091,
FUN_012074,
FUN_015917,
FUN_001205,
FUN_001194,
FUN_010171,
FUN_006465,
FUN_004560,
FUN_015585,
FUN_015614,
FUN_000169,
FUN_003122,
FUN_004841,
FUN_012256,
FUN_008755,
FUN_001027,
FUN_006944,
FUN_010353,211-211
FUN_006647,
FUN_008856,
FUN_009439,
FUN_009579,"8667-8675,9594-9608"
FUN_006707,
FUN_006496,1689-1691
FUN_008916,
FUN_015576,
FUN_004602,
FUN_004593,
FUN_012087,
FUN_012316,
FUN_004901,
FUN_003062,
FUN_008615,
FUN_008584,
FUN_010182,
FUN_010213,
FUN_006804,
FUN_001167,1467-1471
FUN_004810,
FUN_003173,
FUN_012196,
FUN_012207,
FUN_008704,
FUN_008495,
FUN_006915,166-170
FUN_001076,
FUN_010093,
FUN_010302,
FUN_009468,39-39
FUN_006616,
FUN_006587,
FUN_008807,
FUN_004713,
FUN_004482,
FUN_015467,750-750
FUN_006756,
FUN_008947,
FUN_015527,
FUN_004653,
FUN_009528,
FUN_012347,
FUN_003033,
FUN_004950,
FUN_008644,
FUN_010242,
FUN_001136,
FUN_008543,
FUN_003334,206-217
FUN_015923,
FUN_001231,
FUN_010145,
FUN_016449,
FUN_005638,
FUN_002058,
FUN_011229,
FUN_006451,
FUN_004554,
FUN_015620,
FUN_006680,
FUN_006511,
FUN_015760,
FUN_004785,
FUN_004414,
FUN_008891,448-448
FUN_002118,
FUN_002289,
FUN_011369,"1322-1327,1535-1535,1581-1591"
FUN_016698,1326-1326
FUN_016509,"382-501,4267-4388"
FUN_005778,
FUN_008792,
FUN_008403,
FUN_012100,
FUN_012291,
FUN_015863,
FUN_004886,1508-1513
FUN_003274,19-21
FUN_010005,
FUN_010394,
FUN_006983,5596-5598
FUN_001371,"1953-1961,2047-2049,2177-2179"
FUN_016789,
FUN_016418,
FUN_005669,1686-1691
FUN_008683,708-719
FUN_008512,447-449
FUN_004997,
FUN_003365,347-369
FUN_012011,
FUN_012380,
FUN_015972,
FUN_006892,
FUN_001260,
FUN_010114,"3503-3624,6766-6768"
FUN_010285,
FUN_006791,1653-1655
FUN_006400,"65-67,69-69"
FUN_004694,
FUN_004505,
FUN_015671,
FUN_008980,
FUN_002009,
FUN_002398,3930-3932
FUN_011278,
FUN_002149,
FUN_011338,
FUN_006540,909-909
FUN_015731,
FUN_004445,
FUN_008452,
FUN_015832,
FUN_012151,
FUN_003225,
FUN_010054,
FUN_001320,
FUN_016558,
FUN_005729,
FUN_005999,1026-1031
FUN_016879,
FUN_006762,7766-7769
FUN_008973,
FUN_015513,
FUN_015682,
FUN_004667,
FUN_015981,
FUN_012373,
FUN_003396,"2774-2775,2991-2993"
FUN_004964,
FUN_003007,
FUN_008670,
FUN_010276,
FUN_001293,627-629
FUN_006861,
FUN_001102,1693-1704
FUN_003147,
FUN_004824,
FUN_012233,
FUN_008730,
FUN_001042,
FUN_006921,
FUN_010336,
FUN_006622,
FUN_008833,
FUN_004727,
FUN_015453,
FUN_006733,
FUN_008922,
FUN_015542,
FUN_004636,
FUN_016828,
FUN_012322,
FUN_003056,
FUN_004935,
FUN_008621,
FUN_010227,"733-756,1297-1305"
FUN_001153,
FUN_006830,592-600
FUN_003287,
FUN_004875,
FUN_003116,
FUN_015890,
FUN_012262,
FUN_008761,
FUN_001382,
FUN_006970,
FUN_001013,
FUN_010367,"516-518,954-956"
FUN_005888,
FUN_006673,
FUN_008862,183-230
FUN_004776,
FUN_015402,"593-695,1263-1268"
FUN_015793,
FUN_011605,
FUN_011594,
FUN_000571,
FUN_002474,
FUN_009192,
FUN_009203,
FUN_004178,
FUN_010569,
FUN_003718,
FUN_003489,
FUN_005185,
